transaction_id|transaction_ref|transaction_dt|amount|debit_acct|credit_acct|status|narrative|approval_dt|approved_by_user_id
TRN-343668|R25380J66061|2011-12-01 09:54:32|13422.98|ACT-00027|ACT-11034|processed|payment for invoice # INV-264605|2011-12-08 00:00:00|u2204
TRN-552802|E40333P13272|2010-06-18 13:20:35|680.36|ACT-00005|ACT-21097|processed|payment for invoice # INV-137854|2010-06-24 00:00:00|u9615
TRN-340586|R42164A98650|2013-09-02 13:09:31|40739.23|ACT-00003|ACT-87049|processed|payment for invoice # INV-146178|2013-09-05 00:00:00|u3269
TRN-595721|J20159E79033|2013-03-22 12:53:44|5366.25|ACT-00035|ACT-14189|processed|payment for invoice # INV-684643|2013-03-28 00:00:00|u2204
TRN-965652|T22947W49346|2013-10-17 11:57:54|17356.90|ACT-00003|ACT-93939|processed|payment for invoice # INV-168323|2013-10-24 00:00:00|u2204
TRN-824801|T62731T77288|2008-09-01 15:29:39|55287.70|ACT-00028|ACT-95862|processed|payment for invoice # INV-118542|2008-09-04 00:00:00|u3977
TRN-504845|S74182Q11000|2012-04-26 16:23:52|1587.10|ACT-00004|ACT-59698|processed|payment for invoice # INV-583919|2012-05-03 00:00:00|u9615
TRN-981182|X47156P42075|2010-09-13 14:14:37|10576.30|ACT-00034|ACT-45489|processed|payment for invoice # INV-254467|2010-09-16 00:00:00|u2204
TRN-414509|F86517D50678|2011-09-23 12:20:49|3728.88|ACT-00019|ACT-14189|processed|payment for invoice # INV-993070|2011-09-29 00:00:00|u2204
TRN-421435|C43024Z89179|2008-07-07 14:33:35|8861.84|ACT-00030|ACT-95624|processed|payment for invoice # INV-589677|2008-07-10 00:00:00|u2204
TRN-720814|N25872W60914|2013-03-27 16:28:39|27357.34|ACT-00029|ACT-93939|processed|payment for invoice # INV-982453|2013-03-28 00:00:00|u2204
TRN-719963|U64493J44221|2012-03-13 11:47:49|6966.59|ACT-00008|ACT-11034|processed|payment for invoice # INV-698294|2012-03-15 00:00:00|u2204
TRN-179818|A54428Z61188|2012-02-24 11:51:04|11310.82|ACT-00001|ACT-55676|processed|payment for invoice # INV-312228|2012-03-01 00:00:00|u2204
TRN-459376|D91650Q76160|2015-12-21 16:27:17|30876.48|ACT-00033|ACT-45489|processed|payment for invoice # INV-675695|2015-12-24 00:00:00|u3977
TRN-383738|W80118I31515|2011-11-10 12:27:54|8583.79|ACT-00007|ACT-95862|processed|payment for invoice # INV-169720|2011-11-17 00:00:00|u3977
TRN-225877|Z93840M39169|2008-07-21 11:13:29|99.82|ACT-00031|ACT-70849|processed|payment for invoice # INV-666415|2008-07-24 00:00:00|u7724
TRN-459202|X17056U96880|2010-12-27 11:51:40|2474.27|ACT-00030|ACT-93939|processed|payment for invoice # INV-559833|2010-12-30 00:00:00|u9615
TRN-959184|V57583F53866|2014-09-22 11:56:26|29429.28|ACT-00025|ACT-87049|processed|payment for invoice # INV-665252|2014-09-25 00:00:00|u2204
TRN-108651|V30597J69375|2008-09-01 10:13:32|8952.40|ACT-00014|ACT-95862|processed|payment for invoice # INV-775282|2008-09-04 00:00:00|u3977
TRN-768917|O95020G81739|2014-09-05 09:18:32|2938.65|ACT-00006|ACT-87049|processed|payment for invoice # INV-674633|2014-09-11 00:00:00|u9615
TRN-703870|I86348T33535|2015-05-04 09:15:09|21928.51|ACT-00012|ACT-46570|processed|payment for invoice # INV-594687|2015-05-07 00:00:00|u2204
TRN-511082|H48694E26385|2011-05-30 09:27:26|19880.11|ACT-00002|ACT-45489|processed|payment for invoice # INV-802837|2011-06-09 00:00:00|u2204
TRN-829202|O69963U26091|2013-01-07 15:47:16|11015.62|ACT-00017|ACT-93939|processed|payment for invoice # INV-873966|2013-01-10 00:00:00|u3977
TRN-969948|V95264N42271|2016-08-08 13:38:19|5.17|ACT-00030|ACT-45489|processed|payment for invoice # INV-504688|2016-08-11 00:00:00|u0775
TRN-699734|J48457K40822|2013-03-14 12:19:51|2559.35|ACT-00036|ACT-55676|processed|payment for invoice # INV-935742|2013-03-21 00:00:00|u9615
TRN-252722|T84808K99624|2014-05-15 09:35:50|4342.39|ACT-00004|ACT-34595|processed|payment for invoice # INV-373931|2014-05-22 00:00:00|u9615
TRN-693141|Y35212F91744|2015-09-18 12:59:07|4248.11|ACT-00024|ACT-80828|processed|payment for invoice # INV-627321|2015-09-24 00:00:00|u9615
TRN-278797|Y11833Y39138|2015-05-06 10:09:32|64575.95|ACT-00016|ACT-45489|processed|payment for invoice # INV-729299|2015-05-07 00:00:00|u3269
TRN-286603|U78978D92201|2008-08-25 13:11:14|30940.49|ACT-00030|ACT-95624|processed|payment for invoice # INV-141933|2008-08-28 00:00:00|u3977
TRN-840038|H16946F41650|2015-03-12 12:37:10|19229.78|ACT-00019|ACT-87049|processed|payment for invoice # INV-260927|2015-03-19 00:00:00|u2204
TRN-873722|X98061N54159|2015-10-29 15:40:37|1441.43|ACT-00031|ACT-59698|processed|payment for invoice # INV-810857|2015-11-05 00:00:00|u9615
TRN-441976|P38786R48637|2012-08-06 13:28:48|260.05|ACT-00005|ACT-20501|processed|payment for invoice # INV-220803|2012-08-09 00:00:00|u9615
TRN-236384|M98216E15188|2011-06-06 16:11:28|621.10|ACT-00024|ACT-93939|processed|payment for invoice # INV-150513|2011-06-09 00:00:00|u9615
TRN-370213|C21967I32413|2011-03-15 12:29:46|26869.89|ACT-00021|ACT-36515|processed|payment for invoice # INV-196178|2011-03-17 00:00:00|u2204
TRN-733549|H45984Y85620|2015-07-17 11:07:06|5575.13|ACT-00006|ACT-59698|processed|payment for invoice # INV-651555|2015-07-23 00:00:00|u2204
TRN-246230|V47769R18705|2014-11-05 09:11:55|23426.36|ACT-00024|ACT-34595|processed|payment for invoice # INV-521680|2014-11-06 00:00:00|u2204
TRN-330141|J32788T28411|2014-09-29 15:38:30|10619.43|ACT-00017|ACT-34595|processed|payment for invoice # INV-664405|2014-10-02 00:00:00|u2204
TRN-131907|F87852D80276|2013-07-08 14:35:25|3898.99|ACT-00013|ACT-55676|processed|payment for invoice # INV-842458|2013-07-11 00:00:00|u9615
TRN-738049|G95335G63858|2013-01-04 12:41:15|17329.15|ACT-00014|ACT-14189|processed|payment for invoice # INV-380805|2013-01-10 00:00:00|u2204
TRN-694548|V78465R76574|2012-04-05 12:49:57|13800.00|ACT-00007|ACT-59698|processed|payment for invoice # INV-334793|2012-04-12 00:00:00|u3977
TRN-802629|N21982V71726|2011-10-17 13:18:25|20919.19|ACT-00028|ACT-20501|processed|payment for invoice # INV-614004|2011-10-20 00:00:00|u2204
TRN-395066|H91235D19995|2013-04-12 10:03:34|36773.90|ACT-00007|ACT-34595|processed|payment for invoice # INV-630814|2013-04-18 00:00:00|u3977
TRN-889033|E23736G46386|2012-08-27 13:59:41|30424.51|ACT-00023|ACT-95657|processed|payment for invoice # INV-710599|2012-08-30 00:00:00|u3977
TRN-691913|Z56454M55277|2008-03-05 13:25:30|31651.63|ACT-00021|ACT-87049|processed|payment for invoice # INV-766931|2008-03-06 00:00:00|u3977
TRN-312618|W52494Q48708|2011-12-05 12:52:02|7298.30|ACT-00036|ACT-95862|processed|payment for invoice # INV-647512|2011-12-08 00:00:00|u2204
TRN-271421|O77515U93383|2012-05-18 10:53:24|23461.48|ACT-00020|ACT-80828|processed|payment for invoice # INV-726812|2012-05-24 00:00:00|u2204
TRN-524163|Y38485O66771|2014-05-15 16:21:40|37221.99|ACT-00001|ACT-59698|processed|payment for invoice # INV-191261|2014-05-22 00:00:00|u3977
TRN-152004|K72768H28522|2014-01-20 10:16:15|12627.60|ACT-00030|ACT-11034|processed|payment for invoice # INV-147184|2014-01-23 00:00:00|u2204
TRN-768307|B48125T33888|2011-03-28 12:57:40|846.80|ACT-00010|ACT-36515|processed|payment for invoice # INV-653599|2011-03-31 00:00:00|u9615
TRN-219296|H63016S70831|2008-02-11 09:30:03|3748.06|ACT-00034|ACT-87049|processed|payment for invoice # INV-319219|2008-02-14 00:00:00|u9615
TRN-439036|L17227B85387|2012-03-12 16:15:50|7905.57|ACT-00011|ACT-50360|processed|payment for invoice # INV-555491|2012-03-15 00:00:00|u2204
TRN-296989|D71509P13594|2013-01-14 14:09:09|17412.78|ACT-00036|ACT-45489|processed|payment for invoice # INV-936573|2013-01-17 00:00:00|u2204
TRN-984713|H70255M92504|2015-11-04 11:49:25|37287.32|ACT-00034|ACT-87049|processed|payment for invoice # INV-584226|2015-11-05 00:00:00|u3977
TRN-433684|T27237M68359|2008-09-02 13:16:40|38900.00|ACT-00012|ACT-14189|processed|payment for invoice # INV-391697|2008-09-04 00:00:00|u3977
TRN-406028|N54696J65231|2015-06-04 13:49:43|16566.95|ACT-00002|ACT-34595|processed|payment for invoice # INV-473629|2015-06-11 00:00:00|u2204
TRN-902297|K82279Z87120|2012-07-06 13:29:38|8908.83|ACT-00019|ACT-50360|processed|payment for invoice # INV-332370|2012-07-12 00:00:00|u3977
TRN-823721|F32630T39037|2012-11-26 15:54:47|10085.40|ACT-00015|ACT-53050|processed|payment for invoice # INV-700173|2012-11-29 00:00:00|u2204
TRN-875984|D67534D66090|2015-12-14 14:32:35|82384.53|ACT-00019|ACT-93939|processed|payment for invoice # INV-979529|2015-12-17 00:00:00|u3977
TRN-200950|C29096T16227|2015-04-13 16:29:03|5431.43|ACT-00036|ACT-34595|processed|payment for invoice # INV-718561|2015-04-16 00:00:00|u2204
TRN-829475|H56358U24785|2010-04-21 13:46:33|4000.00|ACT-00001|ACT-95862|processed|payment for invoice # INV-645421|2010-04-22 00:00:00|u9615
TRN-171451|W85688F97969|2014-01-21 09:15:24|5474.40|ACT-00027|ACT-46570|processed|payment for invoice # INV-603103|2014-01-23 00:00:00|u2204
TRN-135432|L74887K11707|2012-09-13 11:11:45|17474.41|ACT-00014|ACT-59698|processed|payment for invoice # INV-582974|2012-09-20 00:00:00|u2204
TRN-484293|L84061D20701|2013-06-13 10:30:22|2852.74|ACT-00034|ACT-53050|processed|payment for invoice # INV-974575|2013-06-20 00:00:00|u9615
TRN-589014|C28823J54981|2015-05-15 16:57:16|21063.53|ACT-00023|ACT-34595|processed|payment for invoice # INV-800521|2015-05-21 00:00:00|u2204
TRN-123054|U96592V57741|2011-11-17 16:41:36|12520.49|ACT-00012|ACT-34595|processed|payment for invoice # INV-772644|2011-11-24 00:00:00|u2204
TRN-220280|B26010F23010|2011-09-30 16:41:18|18646.18|ACT-00021|ACT-86906|processed|payment for invoice # INV-764881|2011-10-06 00:00:00|u2204
TRN-830954|N45506W89293|2013-03-18 10:33:18|25678.51|ACT-00037|ACT-50360|processed|payment for invoice # INV-335915|2013-03-21 00:00:00|u2204
TRN-531787|Y17033N46640|2012-06-25 09:29:54|431.63|ACT-00011|ACT-20501|processed|payment for invoice # INV-290446|2012-06-28 00:00:00|u9615
TRN-377500|H48270K91321|2013-04-19 11:22:19|3174.67|ACT-00026|ACT-69837|processed|payment for invoice # INV-965003|2013-04-25 00:00:00|u9615
TRN-728765|Y12376R73620|2011-11-08 12:52:24|46671.67|ACT-00003|ACT-95862|processed|payment for invoice # INV-126299|2011-11-10 00:00:00|u3977
TRN-984078|H49103B75152|2015-04-14 10:57:23|7045.84|ACT-00003|ACT-80828|processed|payment for invoice # INV-437176|2015-04-16 00:00:00|u2204
TRN-525747|D80502S15463|2013-05-13 13:22:35|3025.86|ACT-00030|ACT-20925|processed|payment for invoice # INV-605449|2013-05-16 00:00:00|u9615
TRN-927030|G37511Q18021|2012-11-07 16:35:58|12922.03|ACT-00004|ACT-93939|processed|payment for invoice # INV-868385|2012-11-08 00:00:00|u2204
TRN-429009|N85757U93087|2007-12-13 15:38:07|14031.66|ACT-00034|ACT-46570|processed|payment for invoice # INV-302017|2007-12-20 00:00:00|u2204
TRN-875594|M50052C35798|2013-01-28 09:53:21|12011.63|ACT-00037|ACT-69837|processed|payment for invoice # INV-609279|2013-01-31 00:00:00|u2204
TRN-970974|U98841X29016|2014-07-08 13:00:54|73617.84|ACT-00033|ACT-84271|processed|payment for invoice # INV-423620|2014-07-10 00:00:00|u3977
TRN-840198|H99142U81457|2016-05-03 09:52:05|3326.49|ACT-00003|ACT-84271|processed|payment for invoice # INV-569449|2016-05-12 00:00:00|u9615
TRN-158363|Q44299N19709|2007-12-11 16:37:04|4572.62|ACT-00007|ACT-46570|processed|payment for invoice # INV-231567|2007-12-13 00:00:00|u9615
TRN-992556|J14688K14611|2013-05-15 10:55:42|36590.20|ACT-00011|ACT-20925|processed|payment for invoice # INV-678598|2013-05-16 00:00:00|u3977
TRN-704140|Q98655B66749|2015-10-15 15:11:53|4114.37|ACT-00008|ACT-36515|processed|payment for invoice # INV-507831|2015-10-22 00:00:00|u9615
TRN-254876|B58957F95245|2015-04-24 10:28:49|6029.59|ACT-00035|ACT-87049|processed|payment for invoice # INV-400639|2015-04-30 00:00:00|u2204
TRN-907981|H92402N45911|2015-07-21 16:36:25|14409.50|ACT-00015|ACT-87049|processed|payment for invoice # INV-984298|2015-07-23 00:00:00|u2204
TRN-872804|J65259I85674|2012-04-03 13:52:31|8289.03|ACT-00021|ACT-11034|processed|payment for invoice # INV-131050|2012-04-05 00:00:00|u2204
TRN-490985|F43367N49248|2016-06-28 12:08:00|22275.68|ACT-00021|ACT-46570|processed|payment for invoice # INV-870027|2016-06-30 00:00:00|u2204
TRN-879435|N33053B27712|2011-12-05 10:22:55|12477.79|ACT-00010|ACT-80828|processed|payment for invoice # INV-549138|2011-12-08 00:00:00|u2204
TRN-459890|F14886L76504|2011-11-14 09:42:40|52022.06|ACT-00035|ACT-46570|processed|payment for invoice # INV-717390|2011-11-17 00:00:00|u3977
TRN-983280|F11251L52384|2011-10-31 14:26:19|15459.05|ACT-00037|ACT-20501|processed|payment for invoice # INV-174843|2011-11-03 00:00:00|u2204
TRN-892438|D34623B94491|2011-07-18 11:12:32|21614.55|ACT-00018|ACT-45489|processed|payment for invoice # INV-420724|2011-07-21 00:00:00|u2204
TRN-834033|A28073E49179|2012-03-12 15:48:29|7451.64|ACT-00022|ACT-11034|processed|payment for invoice # INV-168629|2012-03-15 00:00:00|u2204
TRN-242910|F18109B89569|2015-05-28 16:37:44|19063.76|ACT-00022|ACT-84271|processed|payment for invoice # INV-638755|2015-06-04 00:00:00|u2204
TRN-636463|F49299U38001|2013-03-18 10:10:44|45216.41|ACT-00009|ACT-14189|processed|payment for invoice # INV-681084|2013-03-21 00:00:00|u3977
TRN-902523|Q32882B43218|2012-12-31 12:28:28|62022.73|ACT-00020|ACT-45489|processed|payment for invoice # INV-895988|2013-01-03 00:00:00|u3977
TRN-451468|T39020X10814|2012-10-11 16:08:53|30516.84|ACT-00026|ACT-95862|processed|payment for invoice # INV-464506|2012-10-18 00:00:00|u3977
TRN-866707|O91034F90032|2012-12-07 09:19:52|6529.89|ACT-00027|ACT-45489|processed|payment for invoice # INV-547408|2012-12-13 00:00:00|u3977
TRN-553150|E78903V69811|2010-12-13 16:17:00|6033.72|ACT-00028|ACT-93939|processed|payment for invoice # INV-816494|2010-12-16 00:00:00|u2204
TRN-410029|C72343R93448|2013-03-25 12:34:47|2279.77|ACT-00020|ACT-45489|processed|payment for invoice # INV-672960|2013-03-28 00:00:00|u9615
TRN-721163|Z14437P27344|2013-05-02 12:20:47|29072.59|ACT-00032|ACT-45489|processed|payment for invoice # INV-429278|2013-05-16 00:00:00|u2204
TRN-283272|P60274X48658|2015-12-23 13:00:15|32377.94|ACT-00026|ACT-87049|processed|payment for invoice # INV-411984|2015-12-24 00:00:00|u3977
TRN-538732|R29690O56692|2012-02-22 14:12:03|46276.48|ACT-00033|ACT-55676|processed|payment for invoice # INV-828035|2012-02-23 00:00:00|u3977
TRN-169504|Y38804C93488|2014-06-16 14:26:34|5610.67|ACT-00034|ACT-87049|processed|payment for invoice # INV-114250|2014-06-19 00:00:00|u2204
TRN-281995|D77855V41083|2012-02-20 09:34:40|45205.43|ACT-00031|ACT-55676|processed|payment for invoice # INV-555866|2012-02-23 00:00:00|u3977
TRN-363352|O91922F42756|2016-02-22 09:02:07|10000.60|ACT-00022|ACT-84271|processed|payment for invoice # INV-736674|2016-02-25 00:00:00|u2204
TRN-108628|B93352P43803|2010-04-19 15:31:44|43258.86|ACT-00021|ACT-87049|processed|payment for invoice # INV-987498|2010-04-22 00:00:00|u3977
TRN-543286|J86853O84866|2010-04-26 16:22:59|25449.48|ACT-00015|ACT-95862|processed|payment for invoice # INV-460629|2010-04-29 00:00:00|u2204
TRN-340000|T81938U42623|2011-10-03 13:30:44|7814.64|ACT-00029|ACT-14189|processed|payment for invoice # INV-262472|2011-10-06 00:00:00|u2204
TRN-789034|S39310I90323|2011-01-24 14:14:55|7704.57|ACT-00035|ACT-80828|processed|payment for invoice # INV-738438|2011-01-27 00:00:00|u3977
TRN-335315|X13581V20929|2014-09-22 13:57:56|24429.62|ACT-00001|ACT-34595|processed|payment for invoice # INV-108777|2014-09-25 00:00:00|u2204
TRN-648678|U66208P35258|2010-06-14 09:39:13|1235.70|ACT-00022|ACT-21097|processed|payment for invoice # INV-426898|2010-06-17 00:00:00|u9615
TRN-257929|H37111E15719|2012-12-03 15:00:34|3295.49|ACT-00033|ACT-86906|processed|payment for invoice # INV-232662|2012-12-06 00:00:00|u9615
TRN-985611|X30357R38098|2012-12-03 09:42:18|4950.96|ACT-00033|ACT-45489|processed|payment for invoice # INV-919375|2012-12-06 00:00:00|u9615
TRN-311848|N32750L89772|2010-12-13 15:36:02|15440.24|ACT-00008|ACT-50360|processed|payment for invoice # INV-746833|2010-12-16 00:00:00|u3977
TRN-316947|E34581L32732|2010-06-21 09:09:40|50890.28|ACT-00034|ACT-45489|processed|payment for invoice # INV-673608|2010-06-24 00:00:00|u3977
TRN-544840|P56202S20227|2011-05-30 16:41:22|9513.88|ACT-00037|ACT-93939|processed|payment for invoice # INV-707661|2011-06-09 00:00:00|u2204
TRN-145866|V93299T31061|2011-12-05 10:00:23|26951.90|ACT-00016|ACT-95862|processed|payment for invoice # INV-268794|2011-12-08 00:00:00|u3977
TRN-668742|E33436G71710|2012-11-07 13:04:09|25570.56|ACT-00002|ACT-59698|processed|payment for invoice # INV-443467|2012-11-08 00:00:00|u2204
TRN-464198|W74555L42882|2014-06-05 09:37:12|18474.36|ACT-00003|ACT-59698|processed|payment for invoice # INV-727958|2014-06-12 00:00:00|u3977
TRN-713724|C58050B61504|2010-12-16 13:17:39|18246.50|ACT-00025|ACT-50360|processed|payment for invoice # INV-580602|2010-12-23 00:00:00|u3977
TRN-262632|B71313B17596|2015-11-17 16:57:25|10143.72|ACT-00025|ACT-34595|processed|payment for invoice # INV-520027|2015-11-19 00:00:00|u2204
TRN-668571|M26569H56478|2014-04-17 15:19:17|19527.17|ACT-00010|ACT-34595|processed|payment for invoice # INV-465603|2014-04-24 00:00:00|u2204
TRN-301770|K97975P27293|2009-03-10 12:48:53|8994.31|ACT-00031|ACT-95624|processed|payment for invoice # INV-674650|2009-03-12 00:00:00|u2204
TRN-359331|X94269J82745|2015-11-02 14:04:50|26711.07|ACT-00024|ACT-45489|processed|payment for invoice # INV-378527|2015-11-05 00:00:00|u3977
TRN-169799|H11118H33219|2010-04-22 12:01:57|31853.65|ACT-00028|ACT-11034|processed|payment for invoice # INV-437683|2010-04-29 00:00:00|u3269
TRN-619123|C98783L26964|2010-10-20 12:09:39|22382.87|ACT-00033|ACT-93939|processed|payment for invoice # INV-552009|2010-10-21 00:00:00|u2204
TRN-755309|H58933K81525|2012-10-05 09:58:54|8269.37|ACT-00010|ACT-45489|processed|payment for invoice # INV-403146|2012-10-11 00:00:00|u3977
TRN-290433|Q33954U93087|2016-08-15 16:33:22|7651.57|ACT-00006|ACT-45489|processed|payment for invoice # INV-190613|2016-08-18 00:00:00|u3977
TRN-567948|P33590H86450|2013-01-14 10:49:00|6772.41|ACT-00009|ACT-36515|processed|payment for invoice # INV-536968|2013-01-17 00:00:00|u2204
TRN-168135|C99618Q18271|2015-09-16 14:18:09|3782.98|ACT-00015|ACT-80828|processed|payment for invoice # INV-441505|2015-09-17 00:00:00|u9615
TRN-175901|N29039C60890|2014-05-19 15:00:59|5061.09|ACT-00018|ACT-93939|processed|payment for invoice # INV-419873|2014-05-22 00:00:00|u2204
TRN-203114|U13890G69552|2011-09-28 11:20:50|14546.46|ACT-00020|ACT-93939|processed|payment for invoice # INV-660364|2011-09-29 00:00:00|u3977
TRN-674386|W77782T10988|2012-09-12 12:14:34|19722.96|ACT-00008|ACT-14189|processed|payment for invoice # INV-760189|2012-09-13 00:00:00|u2204
TRN-512002|I70641I83867|2013-04-18 15:39:54|21753.65|ACT-00003|ACT-69837|processed|payment for invoice # INV-146107|2013-04-25 00:00:00|u2204
TRN-107606|X89666F62549|2012-08-20 13:19:06|25342.50|ACT-00020|ACT-95862|processed|payment for invoice # INV-340704|2012-08-23 00:00:00|u3977
TRN-671403|J64429O42956|2011-01-28 09:35:26|21909.40|ACT-00036|ACT-36515|processed|payment for invoice # INV-392220|2011-02-03 00:00:00|u2204
TRN-649581|C26307G92369|2015-04-01 15:17:26|3759.21|ACT-00031|ACT-36515|processed|payment for invoice # INV-591638|2015-04-02 00:00:00|u9615
TRN-361352|T45019D53573|2013-03-21 12:46:26|14401.94|ACT-00004|ACT-11034|processed|payment for invoice # INV-514403|2013-03-28 00:00:00|u2204
TRN-186139|N33832E58237|2014-09-26 12:56:35|15726.75|ACT-00033|ACT-59698|processed|payment for invoice # INV-395703|2014-10-02 00:00:00|u2204
TRN-228270|N36502R54505|2014-12-03 09:17:58|8442.27|ACT-00032|ACT-45489|processed|payment for invoice # INV-711324|2014-12-04 00:00:00|u2204
TRN-297325|Z70702H10440|2015-04-22 12:03:54|16603.14|ACT-00025|ACT-50360|processed|payment for invoice # INV-902985|2015-04-23 00:00:00|u3977
TRN-255455|T72715S30732|2013-05-15 09:13:59|900.99|ACT-00016|ACT-93939|processed|payment for invoice # INV-829914|2013-05-16 00:00:00|u9615
TRN-954824|W60885R28456|2011-07-14 09:57:33|16697.25|ACT-00016|ACT-45489|processed|payment for invoice # INV-891963|2011-07-21 00:00:00|u2204
TRN-508420|W59923M64591|2011-11-21 16:43:53|64976.11|ACT-00001|ACT-14189|processed|payment for invoice # INV-404787|2011-11-24 00:00:00|u3977
TRN-580288|M86248L75559|2014-05-20 16:42:08|738.04|ACT-00030|ACT-93939|processed|payment for invoice # INV-166969|2014-05-22 00:00:00|u9615
TRN-734748|I79658B41908|2011-03-22 12:40:31|3937.90|ACT-00035|ACT-36515|processed|payment for invoice # INV-254279|2011-03-24 00:00:00|u9615
