invoice_id|po_id|vendor_id|invoice_dt|invoice_image_path|payment_due_by_dt|received_dt|received_by_user_id|total
INV-937422|PUO-012773520|VD-0290|2007-05-30 00:00:00|not available|2007-08-20 00:00:00|2007-06-06 00:00:00|u8204|17208.05
INV-574059|PUO-134453400|VD-0199|2013-02-22 00:00:00|not available|2013-05-02 00:00:00|2013-02-26 00:00:00|u2204|49752.79
INV-235040|PUO-027133111|VD-0304|2008-02-28 00:00:00|not available|2008-05-07 00:00:00|2008-03-03 00:00:00|u0371|9340.96
INV-287882|PUO-096939290|VD-0529|2008-06-17 00:00:00|not available|2008-08-19 00:00:00|2008-06-20 00:00:00|u1645|63960.01
INV-180592|PUO-260520866|VD-0056|2014-01-14 00:00:00|not available|2014-03-03 00:00:00|2014-01-23 00:00:00|u7882|20579.52
INV-473438|PUO-290919243|VD-0585|2011-09-05 00:00:00|not available|2011-10-24 00:00:00|2011-09-07 00:00:00|u8204|4957.00
INV-429807|PUO-047620208|VD-0460|2011-08-29 00:00:00|not available|2011-11-22 00:00:00|2011-09-08 00:00:00|u8049|2556.20
INV-532425|PUO-002701441|VD-0377|2015-05-08 00:00:00|not available|2015-08-04 00:00:00|2015-05-15 00:00:00|u8295|1562.94
INV-252798|PUO-030353307|VD-0495|2011-02-22 00:00:00|not available|2011-05-10 00:00:00|2011-03-02 00:00:00|u1645|6961.32
INV-526707|PUO-058470814|VD-0112|2013-02-05 00:00:00|not available|2013-05-02 00:00:00|2013-02-13 00:00:00|u1584|10700.09
INV-643790|PUO-102695149|VD-0529|2008-07-07 00:00:00|not available|2008-09-08 00:00:00|2008-07-14 00:00:00|u1645|7954.92
INV-782186|PUO-167899797|VD-0554|2015-12-30 00:00:00|not available|2016-02-03 00:00:00|2016-01-08 00:00:00|u8295|25.26
INV-879993|PUO-369721447|VD-0052|2014-04-23 00:00:00|not available|2014-05-30 00:00:00|2014-05-02 00:00:00|u7724|5065.64
INV-617880|PUO-245114884|VD-0568|2015-03-25 00:00:00|not available|2015-05-29 00:00:00|2015-04-07 00:00:00|u8295|31269.87
INV-919271|PUO-231297031|VD-0141|2011-01-04 00:00:00|not available|2011-02-07 00:00:00|2011-01-11 00:00:00|u0371|57576.08
INV-991274|PUO-036441338|VD-0057|2010-04-27 00:00:00|not available|2010-07-15 00:00:00|2010-05-03 00:00:00|u8049|15049.93
INV-752834|PUO-538777714|VD-0279|2015-03-17 00:00:00|not available|2015-06-11 00:00:00|2015-03-24 00:00:00|u0371|566.00
INV-436941|PUO-153559875|VD-0279|2015-03-16 00:00:00|not available|2015-05-21 00:00:00|2015-03-19 00:00:00|u0371|5622.70
INV-601947|PUO-073993267|VD-0580|2012-06-11 00:00:00|not available|2012-08-09 00:00:00|2012-06-15 00:00:00|u2204|1737.29
INV-101326|PUO-001838439|VD-0159|2012-11-12 00:00:00|not available|2012-12-24 00:00:00|2012-11-19 00:00:00|u8295|47350.48
INV-203670|PUO-058514412|VD-0415|2012-01-30 00:00:00|not available|2012-03-27 00:00:00|2012-02-07 00:00:00|u2204|12083.56
INV-484661|PUO-337316684|VD-0366|2013-03-27 00:00:00|not available|2013-06-12 00:00:00|2013-04-02 00:00:00|u8295|4305.55
INV-150383|PUO-204580489|VD-0478|2015-06-22 00:00:00|not available|2015-08-20 00:00:00|2015-06-26 00:00:00|u8295|7210.32
INV-352225|PUO-116166305|VD-0554|2015-08-31 00:00:00|not available|2015-10-12 00:00:00|2015-09-03 00:00:00|u8295|25799.78
INV-901364|PUO-186460809|VD-0573|2004-12-01 00:00:00|not available|2005-02-01 00:00:00|2004-12-06 00:00:00|u0371|4042.06
INV-981583|PUO-112317161|VD-0023|2012-02-13 00:00:00|not available|2012-04-27 00:00:00|2012-02-15 00:00:00|u9615|6351.88
INV-111645|PUO-007521882|VD-0501|2013-04-23 00:00:00|not available|2013-06-10 00:00:00|2013-05-02 00:00:00|u8204|44677.30
INV-839145|PUO-128920194|VD-0272|2014-07-09 00:00:00|not available|2014-09-08 00:00:00|2014-07-14 00:00:00|u2204|27015.42
INV-631561|PUO-231964702|VD-0272|2015-05-26 00:00:00|not available|2015-08-24 00:00:00|2015-06-01 00:00:00|u8204|38593.26
INV-944166|PUO-304208226|VD-0100|2013-09-09 00:00:00|not available|2013-10-10 00:00:00|2013-09-17 00:00:00|u4539|33721.23
INV-188776|PUO-047844415|VD-0014|2011-01-24 00:00:00|not available|2011-03-04 00:00:00|2011-01-31 00:00:00|u0371|10711.46
INV-177838|PUO-616866997|VD-0252|2015-10-28 00:00:00|not available|2015-12-18 00:00:00|2015-11-09 00:00:00|u8295|31164.67
INV-142449|PUO-014110470|VD-0159|2012-11-12 00:00:00|not available|2013-01-30 00:00:00|2012-11-19 00:00:00|u3977|37670.77
INV-352236|PUO-120409216|VD-0568|2015-03-25 00:00:00|not available|2015-05-04 00:00:00|2015-04-01 00:00:00|u1584|29436.84
INV-500468|PUO-010996494|VD-0529|2007-10-31 00:00:00|not available|2008-01-17 00:00:00|2007-11-09 00:00:00|u0371|32182.64
INV-618199|PUO-186328706|VD-0585|2011-09-02 00:00:00|not available|2011-11-28 00:00:00|2011-09-07 00:00:00|u8204|15426.71
INV-111317|PUO-004953643|VD-0257|2013-12-24 00:00:00|not available|2014-01-27 00:00:00|2013-12-27 00:00:00|u8295|1635.76
INV-819838|PUO-387539549|VD-0579|2013-06-25 00:00:00|not available|2013-09-09 00:00:00|2013-07-02 00:00:00|u7882|14181.57
INV-972140|PUO-214485415|VD-0407|2011-10-18 00:00:00|not available|2012-01-09 00:00:00|2011-10-28 00:00:00|u2204|13000.00
INV-407204|PUO-025344653|VD-0406|2011-10-11 00:00:00|not available|2012-01-09 00:00:00|2011-10-17 00:00:00|u7882|57576.31
INV-920705|PUO-146861165|VD-0526|2011-11-14 00:00:00|not available|2012-01-20 00:00:00|2011-11-18 00:00:00|u2204|25654.19
INV-578697|PUO-357790399|VD-0092|2015-03-16 00:00:00|not available|2015-05-08 00:00:00|2015-03-25 00:00:00|u9615|53987.22
INV-415741|PUO-011457407|VD-0029|2011-07-27 00:00:00|not available|2011-10-05 00:00:00|2011-08-08 00:00:00|u4539|23313.40
INV-329303|PUO-103149897|VD-0200|2008-07-15 00:00:00|not available|2008-09-23 00:00:00|2008-07-24 00:00:00|u8049|52444.17
INV-834366|PUO-379384273|VD-0092|2015-05-12 00:00:00|not available|2015-08-03 00:00:00|2015-05-20 00:00:00|u1645|50329.81
INV-628657|PUO-097754979|VD-0552|2010-11-19 00:00:00|not available|2011-02-02 00:00:00|2010-11-22 00:00:00|u2204|2144.85
INV-200428|PUO-019265120|VD-0152|2005-11-30 00:00:00|not available|2006-01-24 00:00:00|2005-12-05 00:00:00|u8204|39868.21
INV-188426|PUO-019755237|VD-0206|2015-11-04 00:00:00|not available|2016-01-12 00:00:00|2015-11-13 00:00:00|u0775|4215.54
INV-467389|PUO-041408582|VD-0478|2014-01-22 00:00:00|not available|2014-03-17 00:00:00|2014-01-27 00:00:00|u9615|16215.62
INV-791313|PUO-271447080|VD-0056|2014-02-10 00:00:00|not available|2014-05-02 00:00:00|2014-02-13 00:00:00|u9615|12987.63
INV-949169|PUO-406676802|VD-0279|2015-03-16 00:00:00|not available|2015-05-18 00:00:00|2015-03-23 00:00:00|u7724|6755.07
INV-782388|PUO-060291232|VD-0531|2006-12-05 00:00:00|not available|2007-02-12 00:00:00|2006-12-13 00:00:00|u4539|77189.74
INV-484363|PUO-059276286|VD-0467|2011-09-19 00:00:00|not available|2011-11-07 00:00:00|2011-09-29 00:00:00|u7882|27224.55
INV-478375|PUO-087924997|VD-0052|2014-04-22 00:00:00|not available|2014-06-26 00:00:00|2014-04-28 00:00:00|u7882|1260.55
INV-532997|PUO-212670026|VD-0284|2011-12-05 00:00:00|not available|2012-01-23 00:00:00|2011-12-08 00:00:00|u4539|41105.40
INV-583956|PUO-012185039|VD-0587|2012-01-06 00:00:00|not available|2012-03-15 00:00:00|2012-01-16 00:00:00|u7882|17938.57
INV-498569|PUO-154677169|VD-0023|2012-02-14 00:00:00|not available|2012-03-26 00:00:00|2012-02-20 00:00:00|u9615|25020.32
INV-557705|PUO-158126395|VD-0377|2015-11-24 00:00:00|not available|2016-01-20 00:00:00|2015-12-03 00:00:00|u8295|29200.66
INV-242299|PUO-058269561|VD-0279|2015-03-16 00:00:00|not available|2015-05-28 00:00:00|2015-03-20 00:00:00|u0371|1800.00
INV-671206|PUO-078597055|VD-0141|2011-01-03 00:00:00|not available|2011-02-07 00:00:00|2011-01-07 00:00:00|u9615|848.26
INV-517426|PUO-045149667|VD-0316|2011-04-19 00:00:00|not available|2011-06-01 00:00:00|2011-04-26 00:00:00|u1584|48222.31
INV-260500|PUO-375232582|VD-0461|2016-03-07 00:00:00|not available|2016-05-23 00:00:00|2016-03-14 00:00:00|u8204|13452.31
INV-486587|PUO-587682192|VD-0125|2016-10-17 00:00:00|not available|2016-12-01 00:00:00|2016-10-24 00:00:00|u7724|2096.29
INV-933145|PUO-181962522|VD-0495|2011-02-22 00:00:00|not available|2011-05-09 00:00:00|2011-02-28 00:00:00|u0371|21943.59
INV-876668|PUO-178645689|VD-0500|2011-03-30 00:00:00|not available|2011-06-17 00:00:00|2011-04-05 00:00:00|u1645|6994.40
INV-227773|PUO-056109207|VD-0046|2011-10-20 00:00:00|not available|2011-12-14 00:00:00|2011-10-25 00:00:00|u8049|933.69
INV-268020|PUO-094436925|VD-0183|2013-03-04 00:00:00|not available|2013-04-08 00:00:00|2013-03-11 00:00:00|u8204|12358.92
INV-735037|PUO-210827022|VD-0380|2012-12-17 00:00:00|not available|2013-01-21 00:00:00|2012-12-24 00:00:00|u1584|881.51
INV-911385|PUO-268386959|VD-0582|2015-08-03 00:00:00|not available|2015-10-20 00:00:00|2015-08-10 00:00:00|u0775|19157.49
INV-804773|PUO-354661131|VD-0052|2014-04-23 00:00:00|not available|2014-06-26 00:00:00|2014-04-28 00:00:00|u7724|12426.26
INV-933489|PUO-217502353|VD-0245|2013-01-04 00:00:00|not available|2013-02-11 00:00:00|2013-01-14 00:00:00|u8295|42474.97
INV-460350|PUO-034643821|VD-0566|2006-11-17 00:00:00|not available|2007-02-12 00:00:00|2006-11-27 00:00:00|u4539|12890.36
INV-648295|PUO-386313398|VD-0302|2014-05-26 00:00:00|not available|2014-07-22 00:00:00|2014-05-30 00:00:00|u1584|3159.99
INV-926278|PUO-162920700|VD-0172|2013-01-07 00:00:00|not available|2013-03-11 00:00:00|2013-01-17 00:00:00|u9615|8814.57
INV-966397|PUO-291184053|VD-0509|2014-09-02 00:00:00|not available|2014-11-10 00:00:00|2014-09-10 00:00:00|u0775|12551.10
INV-700809|PUO-061125152|VD-0585|2011-09-01 00:00:00|not available|2011-11-21 00:00:00|2011-09-05 00:00:00|u1584|13520.74
INV-452012|PUO-259418653|VD-0206|2015-11-05 00:00:00|not available|2016-02-01 00:00:00|2015-11-09 00:00:00|u1584|12427.83
INV-701753|PUO-048231204|VD-0573|2004-11-30 00:00:00|not available|2005-02-08 00:00:00|2004-12-10 00:00:00|u0371|6760.75
INV-678505|PUO-063298896|VD-0536|2015-11-26 00:00:00|not available|2016-01-28 00:00:00|2015-12-07 00:00:00|u1584|5281.16
INV-332732|PUO-127419162|VD-0500|2011-03-30 00:00:00|not available|2011-06-14 00:00:00|2011-04-11 00:00:00|u8204|56419.00
INV-646251|PUO-148441810|VD-0100|2012-04-24 00:00:00|not available|2012-07-18 00:00:00|2012-04-30 00:00:00|u1584|17799.74
INV-267204|PUO-185632664|VD-0575|2012-03-26 00:00:00|not available|2012-05-23 00:00:00|2012-04-04 00:00:00|u7882|4523.52
INV-880235|PUO-467494517|VD-0199|2013-02-25 00:00:00|not available|2013-05-06 00:00:00|2013-02-28 00:00:00|u9615|34796.03
INV-136582|PUO-093650975|VD-0585|2011-09-02 00:00:00|not available|2011-10-24 00:00:00|2011-09-12 00:00:00|u8204|18460.09
INV-706434|PUO-076598999|VD-0172|2012-05-07 00:00:00|not available|2012-06-11 00:00:00|2012-05-14 00:00:00|u1645|26422.18
INV-963361|PUO-163945865|VD-0330|2008-08-04 00:00:00|not available|2008-09-11 00:00:00|2008-08-14 00:00:00|u8049|12126.25
INV-146199|PUO-062367869|VD-0575|2011-10-14 00:00:00|not available|2011-12-14 00:00:00|2011-10-24 00:00:00|u2204|993.56
INV-845932|PUO-100353507|VD-0112|2013-02-05 00:00:00|not available|2013-03-11 00:00:00|2013-02-13 00:00:00|u9615|183.03
INV-592613|PUO-093712892|VD-0152|2005-11-30 00:00:00|not available|2006-02-28 00:00:00|2005-12-07 00:00:00|u8204|8344.19
INV-711669|PUO-012451867|VD-0553|2013-04-30 00:00:00|not available|2013-07-11 00:00:00|2013-05-06 00:00:00|u1645|18650.54
INV-504599|PUO-137363469|VD-0501|2013-04-23 00:00:00|not available|2013-07-17 00:00:00|2013-04-29 00:00:00|u8295|3341.60
INV-847398|PUO-078230969|VD-0585|2011-09-01 00:00:00|not available|2011-11-01 00:00:00|2011-09-05 00:00:00|u8204|87427.85
INV-471621|PUO-128338806|VD-0509|2014-09-02 00:00:00|not available|2014-10-15 00:00:00|2014-09-11 00:00:00|u7724|9226.77
INV-491888|PUO-129955446|VD-0380|2012-12-17 00:00:00|not available|2013-02-26 00:00:00|2012-12-24 00:00:00|u2204|65599.06
INV-369801|PUO-050277996|VD-0152|2005-11-30 00:00:00|not available|2006-01-27 00:00:00|2005-12-05 00:00:00|u8204|3264.41
INV-851909|PUO-005536053|VD-0410|2011-02-01 00:00:00|not available|2011-04-26 00:00:00|2011-02-04 00:00:00|u2204|60771.16
INV-904031|PUO-273852286|VD-0501|2013-04-23 00:00:00|not available|2013-06-28 00:00:00|2013-04-29 00:00:00|u8204|32227.71
INV-359532|PUO-024324290|VD-0100|2011-05-26 00:00:00|not available|2011-07-18 00:00:00|2011-06-06 00:00:00|u8204|1876.62
INV-992355|PUO-291140033|VD-0579|2013-05-13 00:00:00|not available|2013-07-22 00:00:00|2013-05-21 00:00:00|u7882|2269.69
INV-311039|PUO-124908414|VD-0500|2011-03-30 00:00:00|not available|2011-05-23 00:00:00|2011-04-07 00:00:00|u1584|6149.97
INV-629375|PUO-128774544|VD-0536|2016-01-19 00:00:00|not available|2016-04-11 00:00:00|2016-01-29 00:00:00|u2204|13195.03
INV-628151|PUO-401810546|VD-0092|2015-06-29 00:00:00|not available|2015-09-17 00:00:00|2015-07-03 00:00:00|u0371|7106.98
INV-380848|PUO-015210893|VD-0531|2006-09-25 00:00:00|not available|2006-11-06 00:00:00|2006-10-03 00:00:00|u4539|2062.41
INV-618235|PUO-045387058|VD-0050|2011-02-22 00:00:00|not available|2011-04-11 00:00:00|2011-03-03 00:00:00|u2204|14247.79
INV-781616|PUO-073432907|VD-0087|2011-06-21 00:00:00|not available|2011-08-30 00:00:00|2011-07-01 00:00:00|u4539|16047.35
INV-523802|PUO-241893496|VD-0526|2011-11-15 00:00:00|not available|2012-02-08 00:00:00|2011-11-25 00:00:00|u4539|395.12
INV-397124|PUO-090519840|VD-0452|2012-08-10 00:00:00|not available|2012-09-24 00:00:00|2012-08-16 00:00:00|u2204|14924.88
INV-413773|PUO-114881525|VD-0509|2014-09-02 00:00:00|not available|2014-11-12 00:00:00|2014-09-08 00:00:00|u0775|32113.20
INV-710982|PUO-035853916|VD-0077|2010-01-04 00:00:00|not available|2010-03-22 00:00:00|2010-01-11 00:00:00|u2204|32428.80
INV-422531|PUO-026136826|VD-0531|2006-10-16 00:00:00|not available|2006-11-28 00:00:00|2006-10-18 00:00:00|u4539|30880.31
INV-648691|PUO-308532113|VD-0254|2015-01-05 00:00:00|not available|2015-02-16 00:00:00|2015-01-08 00:00:00|u8295|26453.86
INV-372326|PUO-301341337|VD-0092|2014-12-04 00:00:00|not available|2015-02-16 00:00:00|2014-12-12 00:00:00|u8049|40972.64
INV-382991|PUO-092275857|VD-0342|2006-06-16 00:00:00|not available|2006-08-07 00:00:00|2006-06-26 00:00:00|u0371|2102.21
INV-708839|PUO-200325089|VD-0434|2012-05-24 00:00:00|not available|2012-07-02 00:00:00|2012-06-04 00:00:00|u1584|19018.27
INV-289415|PUO-188368919|VD-0125|2015-07-06 00:00:00|not available|2015-10-02 00:00:00|2015-07-08 00:00:00|u8204|47049.93
INV-949034|PUO-405133360|VD-0279|2015-03-16 00:00:00|not available|2015-06-08 00:00:00|2015-03-23 00:00:00|u7882|921.77
INV-907561|PUO-289961260|VD-0366|2013-03-26 00:00:00|not available|2013-04-29 00:00:00|2013-04-02 00:00:00|u2204|11233.49
INV-449171|PUO-101620626|VD-0473|2010-05-17 00:00:00|not available|2010-06-24 00:00:00|2010-05-25 00:00:00|u9615|13483.39
INV-160036|PUO-018690195|VD-0407|2011-10-18 00:00:00|not available|2011-12-29 00:00:00|2011-10-24 00:00:00|u2204|39863.43
INV-699666|PUO-217205401|VD-0516|2013-06-10 00:00:00|not available|2013-09-09 00:00:00|2013-06-19 00:00:00|u1645|17226.81
INV-897176|PUO-060725703|VD-0410|2011-05-26 00:00:00|not available|2011-08-18 00:00:00|2011-05-30 00:00:00|u2204|46877.22
INV-326041|PUO-103159468|VD-0046|2011-10-20 00:00:00|not available|2012-01-16 00:00:00|2011-10-25 00:00:00|u2204|11903.91
INV-762503|PUO-179510256|VD-0087|2011-06-22 00:00:00|not available|2011-08-08 00:00:00|2011-06-30 00:00:00|u1584|15429.32
INV-801555|PUO-214369431|VD-0272|2015-04-07 00:00:00|not available|2015-06-12 00:00:00|2015-04-15 00:00:00|u8049|3989.05
INV-808096|PUO-222584015|VD-0231|2010-03-24 00:00:00|not available|2010-05-20 00:00:00|2010-03-29 00:00:00|u3977|12931.37
INV-339429|PUO-089720989|VD-0161|2009-11-16 00:00:00|not available|2010-02-01 00:00:00|2009-11-23 00:00:00|u8204|3000.00
INV-174780|PUO-267984014|VD-0575|2012-07-27 00:00:00|not available|2012-09-03 00:00:00|2012-07-30 00:00:00|u8049|47951.18
INV-149794|PUO-096658131|VD-0585|2011-09-02 00:00:00|not available|2011-10-07 00:00:00|2011-09-05 00:00:00|u8204|18494.37
INV-305260|PUO-234526500|VD-0302|2013-06-03 00:00:00|not available|2013-07-29 00:00:00|2013-06-13 00:00:00|u1584|9442.75
INV-563318|PUO-315106721|VD-0575|2012-09-14 00:00:00|not available|2012-11-12 00:00:00|2012-09-21 00:00:00|u8049|1996.04
INV-889729|PUO-372600523|VD-0052|2014-04-23 00:00:00|not available|2014-06-16 00:00:00|2014-04-30 00:00:00|u4539|26184.66
INV-440924|PUO-120900514|VD-0173|2014-02-18 00:00:00|not available|2014-03-31 00:00:00|2014-02-21 00:00:00|u2204|7878.55
INV-323960|PUO-378534401|VD-0536|2016-08-29 00:00:00|not available|2016-11-22 00:00:00|2016-09-01 00:00:00|u7724|7799.11
INV-396704|PUO-165230975|VD-0302|2012-11-23 00:00:00|not available|2013-02-11 00:00:00|2012-11-30 00:00:00|u9615|365.74
INV-118952|PUO-256847568|VD-0460|2012-11-28 00:00:00|not available|2013-01-31 00:00:00|2012-12-03 00:00:00|u2204|66648.14
INV-973519|PUO-025584675|VD-0012|2008-02-22 00:00:00|not available|2008-04-21 00:00:00|2008-02-27 00:00:00|u4539|2826.80
INV-734245|PUO-367787939|VD-0582|2016-03-02 00:00:00|not available|2016-05-23 00:00:00|2016-03-09 00:00:00|u8295|2681.45
INV-504688|PUO-323101336|VD-0536|2016-07-14 00:00:00|not available|2016-09-01 00:00:00|2016-07-18 00:00:00|u1584|5.17
INV-953535|PUO-287328425|VD-0380|2012-12-17 00:00:00|not available|2013-02-11 00:00:00|2012-12-24 00:00:00|u7882|2642.29
INV-952534|PUO-353481977|VD-0581|2010-05-26 00:00:00|not available|2010-07-16 00:00:00|2010-06-01 00:00:00|u8049|34631.96
INV-802243|PUO-290595028|VD-0460|2013-02-11 00:00:00|not available|2013-04-02 00:00:00|2013-02-20 00:00:00|u0371|2505.19
INV-425638|PUO-146393138|VD-0576|2015-11-19 00:00:00|not available|2016-01-21 00:00:00|2015-11-30 00:00:00|u7724|6120.43
INV-580994|PUO-213324372|VD-0576|2015-11-19 00:00:00|not available|2016-02-01 00:00:00|2015-11-27 00:00:00|u2204|14119.81
INV-172974|PUO-016590540|VD-0380|2012-12-17 00:00:00|not available|2013-03-14 00:00:00|2012-12-24 00:00:00|u1584|34106.83
INV-449863|PUO-340360752|VD-0380|2012-12-18 00:00:00|not available|2013-03-05 00:00:00|2012-12-24 00:00:00|u3977|8871.24
INV-640379|PUO-052485627|VD-0566|2006-11-17 00:00:00|not available|2007-01-09 00:00:00|2006-11-20 00:00:00|u4539|3949.15
INV-849217|PUO-350905630|VD-0279|2015-03-16 00:00:00|not available|2015-06-10 00:00:00|2015-03-23 00:00:00|u7882|12171.77
INV-993096|PUO-079789939|VD-0252|2015-01-05 00:00:00|not available|2015-02-09 00:00:00|2015-01-12 00:00:00|u7882|31016.92
INV-534715|PUO-163633175|VD-0273|2015-01-19 00:00:00|not available|2015-03-25 00:00:00|2015-01-27 00:00:00|u4539|15350.26
INV-617651|PUO-176703893|VD-0257|2013-12-24 00:00:00|not available|2014-03-24 00:00:00|2013-12-30 00:00:00|u0371|816.18
INV-185257|PUO-234471274|VD-0125|2015-08-24 00:00:00|not available|2015-09-28 00:00:00|2015-08-31 00:00:00|u8204|21341.88
INV-192060|PUO-036986561|VD-0046|2011-10-20 00:00:00|not available|2012-01-17 00:00:00|2011-10-24 00:00:00|u8204|4018.02
INV-625165|PUO-167113807|VD-0050|2011-02-23 00:00:00|not available|2011-03-30 00:00:00|2011-02-28 00:00:00|u4539|28967.66
INV-544444|PUO-238782381|VD-0536|2016-04-25 00:00:00|not available|2016-06-21 00:00:00|2016-05-04 00:00:00|u0775|26962.87
INV-786520|PUO-003380488|VD-0460|2011-05-30 00:00:00|not available|2011-07-19 00:00:00|2011-06-07 00:00:00|u8049|13881.08
INV-666875|PUO-274757963|VD-0279|2015-03-16 00:00:00|not available|2015-06-08 00:00:00|2015-03-26 00:00:00|u2204|10198.30
INV-904990|PUO-310366913|VD-0125|2015-11-30 00:00:00|not available|2016-02-02 00:00:00|2015-12-09 00:00:00|u7724|3882.06
INV-783441|PUO-429611246|VD-0461|2016-03-11 00:00:00|not available|2016-05-10 00:00:00|2016-03-14 00:00:00|u8204|4701.30
INV-534656|PUO-085987760|VD-0077|2010-06-23 00:00:00|not available|2010-08-23 00:00:00|2010-06-29 00:00:00|u9615|18026.65
INV-459584|PUO-066392937|VD-0461|2016-02-01 00:00:00|not available|2016-04-18 00:00:00|2016-02-09 00:00:00|u8049|10064.56
INV-366642|PUO-172840030|VD-0067|2012-03-14 00:00:00|not available|2012-05-21 00:00:00|2012-03-19 00:00:00|u1584|25434.97
INV-603251|PUO-056779879|VD-0200|2008-07-14 00:00:00|not available|2008-10-08 00:00:00|2008-07-21 00:00:00|u2204|43904.44
INV-914453|PUO-106368387|VD-0026|2011-06-15 00:00:00|not available|2011-08-16 00:00:00|2011-06-20 00:00:00|u3977|46239.00
INV-867847|PUO-104330538|VD-0377|2015-09-08 00:00:00|not available|2015-11-02 00:00:00|2015-09-14 00:00:00|u2204|11181.95
INV-374422|PUO-058629718|VD-0516|2011-11-03 00:00:00|not available|2012-01-09 00:00:00|2011-11-07 00:00:00|u9615|28119.53
INV-914532|PUO-234488354|VD-0570|2011-11-09 00:00:00|not available|2012-01-11 00:00:00|2011-11-14 00:00:00|u8204|28039.37
INV-682366|PUO-108495404|VD-0171|2012-03-19 00:00:00|not available|2012-05-16 00:00:00|2012-03-23 00:00:00|u9615|11992.28
INV-614263|PUO-466349222|VD-0252|2015-08-03 00:00:00|not available|2015-10-12 00:00:00|2015-08-10 00:00:00|u7882|26533.52
INV-475345|PUO-491392983|VD-0279|2015-03-17 00:00:00|not available|2015-05-08 00:00:00|2015-03-19 00:00:00|u1645|8669.48
INV-866057|PUO-461762255|VD-0199|2013-02-25 00:00:00|not available|2013-05-06 00:00:00|2013-03-06 00:00:00|u8049|19123.70
INV-675969|PUO-192745962|VD-0379|2015-09-01 00:00:00|not available|2015-10-12 00:00:00|2015-09-08 00:00:00|u1584|15141.81
INV-328367|PUO-482658768|VD-0125|2016-06-23 00:00:00|not available|2016-08-29 00:00:00|2016-06-27 00:00:00|u0371|6866.60
INV-842718|PUO-060136075|VD-0579|2013-01-03 00:00:00|not available|2013-02-04 00:00:00|2013-01-11 00:00:00|u8295|666.12
INV-280695|PUO-130539953|VD-0027|2011-11-14 00:00:00|not available|2012-01-27 00:00:00|2011-11-21 00:00:00|u1645|195.30
INV-139668|PUO-012881909|VD-0434|2012-05-24 00:00:00|not available|2012-08-17 00:00:00|2012-05-30 00:00:00|u1584|10096.57
